age,workclass,fnlwgt,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income
29,1,214706,9,4,7,4,0,0,0,40,0
43,2,234220,9,0,6,4,0,0,0,40,0
22,2,237720,9,4,2,4,1,0,0,40,0
25,2,185942,14,4,9,4,0,0,0,40,1
69,1,286983,10,2,7,4,1,0,0,40,0
17,2,140027,7,4,7,4,0,0,0,25,0
54,2,155408,9,6,5,4,0,0,0,40,0
28,2,158737,8,2,6,3,1,0,0,40,0
27,1,199471,11,4,12,4,0,0,0,38,0
35,2,287701,12,0,2,4,1,0,0,45,1
38,2,137707,11,2,12,4,0,0,0,40,1
33,5,108116,9,2,12,4,1,0,0,40,0
26,2,366900,9,4,2,4,1,0,0,40,0
56,3,187355,10,2,11,4,0,0,0,60,1
38,2,33105,13,2,9,0,1,0,0,70,1
51,4,268639,10,2,9,4,0,0,2057,60,0
26,2,358975,10,4,8,4,0,0,0,50,0
33,2,199227,13,2,3,4,1,0,0,55,1
44,2,248249,4,2,5,4,1,0,0,50,0
36,2,460437,5,0,11,4,0,0,0,40,0
42,2,187294,10,0,2,4,1,0,0,40,0
44,2,115932,12,2,9,4,1,0,0,40,0
44,2,181762,13,2,13,4,1,15024,0,55,1
21,2,27049,10,4,11,4,0,0,0,20,0
41,2,806552,10,2,11,4,1,0,0,50,1
41,2,150755,16,2,3,4,1,15024,0,50,1
62,2,69867,11,2,9,4,1,7298,0,50,1
27,2,160786,7,5,2,4,1,0,0,45,0
38,2,219546,13,2,9,4,1,0,0,40,1
60,2,24872,10,5,13,0,0,0,0,30,0
24,2,110371,8,4,6,4,1,0,0,40,0
22,2,304602,9,4,5,4,1,0,0,40,0
22,2,238917,2,4,6,4,1,0,0,24,0
51,2,200618,13,2,9,4,1,0,0,40,0
31,2,183043,14,2,3,4,1,0,1977,48,1
42,1,209752,15,2,3,4,1,0,0,55,1
49,2,196707,9,2,6,4,1,7298,0,43,1
37,1,98725,13,4,12,4,0,0,0,42,0
37,4,180150,15,2,9,4,1,0,0,45,1
66,2,151227,13,2,7,4,1,0,0,40,1
46,2,282538,11,5,6,2,0,0,0,40,0
52,2,89534,9,2,2,4,1,0,0,40,1
23,2,291011,9,4,2,4,1,0,0,40,0
67,2,166187,9,6,3,4,1,0,0,38,1
19,2,188669,10,4,11,4,0,0,0,25,0
37,2,178948,13,4,9,4,0,0,0,45,0
42,3,188738,9,2,3,4,1,0,1977,60,1
39,4,160808,10,2,7,2,1,0,0,40,0
54,2,93605,9,2,11,4,1,0,1848,40,1
46,2,318331,9,2,6,4,1,0,0,40,0
33,2,87605,9,4,7,2,0,0,0,40,0
69,4,89477,10,6,4,4,0,0,0,14,0
21,2,48301,10,4,5,4,1,0,0,40,0
27,2,220748,9,4,5,2,1,0,0,48,0
39,2,387068,9,2,3,4,1,0,0,40,1
23,2,250743,10,0,0,2,1,0,0,40,0
26,2,78258,11,0,9,4,0,0,0,36,0
42,2,31387,16,3,9,0,0,0,0,40,0
36,2,289190,9,0,2,4,1,0,0,40,0
24,2,604537,9,4,13,4,1,0,0,40,0
35,2,328466,5,2,7,4,1,0,0,40,0
42,2,403187,9,0,5,2,0,0,0,40,0
37,2,219546,11,2,2,4,1,4386,0,44,1
41,2,220531,16,2,9,4,1,0,0,50,1
27,2,204648,11,4,6,2,0,0,0,40,0
42,4,201908,15,2,9,4,1,99999,0,50,1
18,2,365683,9,4,0,4,0,0,0,16,0
41,2,175674,13,2,12,4,1,0,0,40,1
31,2,203488,9,2,5,4,1,0,0,40,0
26,2,106406,10,2,2,4,1,0,0,40,0
67,2,172756,2,6,6,4,0,2062,0,34,0
37,2,125167,10,2,3,4,1,0,0,60,1
51,2,249339,9,2,2,4,1,0,0,40,0
26,2,94652,10,4,2,0,1,0,0,40,0
40,2,195394,12,2,9,4,1,7688,0,40,1
25,2,130302,9,4,5,4,1,0,0,40,0
38,2,66686,11,2,6,4,1,0,0,40,1
43,2,336042,9,5,13,4,1,0,0,40,0
23,2,193586,10,5,4,4,0,0,0,40,0
44,2,325461,13,2,3,4,1,0,1902,50,1
60,1,313852,14,0,9,4,0,0,0,25,0
38,1,30509,14,4,9,4,0,0,1669,55,0
21,1,32639,10,4,9,4,1,0,0,20,0
18,2,234953,10,4,0,4,0,0,0,25,0
49,2,120629,13,0,3,2,0,27828,0,60,1
43,2,350379,3,0,8,4,0,0,0,40,0
36,2,36423,9,2,13,4,1,0,0,25,1
31,2,123397,9,2,13,4,0,5178,0,35,1
38,2,130813,9,0,6,4,0,0,0,40,0
43,4,35236,10,2,4,4,1,0,0,84,0
58,2,33350,9,0,7,4,0,0,0,35,0
55,2,177380,9,0,0,4,0,0,0,29,0
39,2,216129,12,0,3,2,0,0,0,35,0
38,2,335104,13,0,9,4,0,0,0,35,0
54,4,199741,9,6,2,4,1,0,2001,35,0
57,3,165881,15,2,9,4,1,0,0,40,0
35,1,387777,12,2,10,4,1,0,0,52,0
44,4,149943,15,2,9,1,1,0,0,60,1
36,2,188834,9,2,2,4,1,0,0,40,0
58,2,290661,9,2,2,4,1,0,0,40,0
39,2,155603,10,4,7,2,0,0,2205,40,0
25,2,114838,15,4,9,4,0,0,0,8,0
54,1,168553,13,2,3,4,1,0,0,40,0
23,2,103064,13,4,12,4,0,0,0,40,0
37,2,123833,10,4,11,4,1,0,0,60,0
60,0,55621,12,2,7,2,1,0,0,40,0
66,1,189834,4,6,7,4,0,0,0,20,0
36,2,217926,12,2,6,2,1,0,0,50,0
29,4,341672,9,3,13,1,1,0,1564,50,1
29,2,163003,13,4,0,1,0,2202,0,40,0
25,2,194352,13,0,9,4,0,0,0,44,0
23,2,393248,10,4,0,4,1,0,0,40,0
38,2,279315,9,4,7,2,1,0,0,40,0
33,2,392812,10,2,5,4,1,0,0,50,1
49,3,34998,10,2,4,4,1,0,0,60,0
57,3,51016,9,2,3,4,1,0,0,60,1
57,1,132717,13,2,3,4,1,0,0,45,0
46,2,186078,10,4,6,4,0,0,0,45,0
37,3,196123,14,2,3,4,1,0,0,70,1
43,3,304906,13,2,11,4,1,0,0,45,1
26,2,41521,9,4,7,4,0,0,0,35,0
40,2,346847,11,5,9,4,0,0,0,40,0
39,4,107233,9,4,2,0,1,0,0,40,0
39,2,150125,12,0,7,2,0,0,0,40,0
31,2,400535,10,2,0,4,1,0,0,40,0
31,2,409622,13,2,6,3,1,0,0,36,0
27,2,136448,13,4,0,2,0,0,0,40,0
36,4,202950,13,2,3,4,1,0,0,50,0
40,1,197012,13,0,12,4,0,8614,0,40,1
57,2,237691,9,2,7,4,1,0,0,40,0
24,2,170277,9,4,7,4,0,0,0,35,0
30,2,160784,10,4,11,4,1,0,0,45,0
28,2,33798,8,4,13,4,1,0,0,50,0
22,2,197838,13,4,3,4,1,0,0,40,0
31,2,223212,4,4,5,4,1,0,0,50,0
33,2,125762,9,2,11,4,1,0,0,44,1
20,2,283969,10,4,5,4,1,0,0,15,0
25,2,374163,8,2,4,3,1,0,0,60,0
49,5,118567,10,2,4,4,1,0,0,40,0
21,2,147655,9,4,7,4,0,0,0,35,0
45,2,82797,13,2,3,4,1,0,0,45,1
36,1,142573,9,2,3,4,1,0,0,45,1
41,2,235167,3,3,8,4,0,0,0,32,0
23,2,53245,13,4,11,4,1,0,1602,12,0
47,2,28035,13,2,3,4,1,0,0,50,1
41,2,247082,9,0,3,4,1,0,0,50,0
30,2,123397,9,4,5,4,0,0,0,40,0
29,1,133327,10,4,4,4,1,0,0,40,0
31,2,102270,4,0,6,4,0,0,0,40,0
55,2,240988,5,2,6,1,1,0,0,40,0
19,2,386378,9,4,7,4,1,0,0,35,0
31,5,350651,8,2,12,4,0,0,0,40,1
18,5,76142,7,4,7,4,1,0,0,8,0
68,2,73773,9,6,11,4,0,0,0,24,0
36,1,293358,10,4,3,2,0,0,0,48,0
44,2,146906,15,2,9,4,1,0,0,50,1
58,4,331474,9,2,0,4,0,0,0,20,1
20,2,213719,9,4,11,2,0,0,0,20,0
18,2,101795,6,4,5,4,1,0,0,40,0
32,2,228265,9,4,5,4,0,0,0,30,0
49,4,130206,9,0,7,4,0,0,0,40,0
34,2,324254,9,2,6,4,1,0,0,40,0
22,2,223019,9,4,0,4,0,0,0,40,0
40,2,189666,9,2,7,4,1,0,0,45,0
35,2,139086,9,2,5,4,1,0,0,40,0
26,2,359327,10,2,11,4,1,0,0,50,0
44,4,75065,8,2,3,1,1,0,0,60,0
55,2,139843,9,0,3,4,0,0,0,60,0
21,2,34310,11,2,2,4,1,0,2603,40,0
54,2,346014,10,2,2,4,0,0,0,40,0
39,1,163278,10,4,0,4,0,2202,0,44,0
52,2,31460,9,0,7,4,1,0,0,38,0
57,3,33725,13,2,2,4,1,0,0,50,1
58,5,300623,9,0,0,4,0,0,0,40,0
27,1,177072,10,4,9,4,1,0,0,16,0
41,2,167725,10,0,6,4,1,0,0,40,0
18,2,131180,7,4,9,4,0,0,0,16,0
58,2,275859,9,6,2,4,1,8614,0,52,1
50,2,275181,3,0,7,4,1,0,0,37,0
31,2,398988,10,4,3,4,1,0,0,40,0
32,2,222654,6,0,6,4,1,0,0,40,0
37,4,111129,10,2,2,4,1,0,0,45,0
26,4,137795,13,2,3,4,1,0,0,20,0
33,1,242150,11,2,12,4,1,0,0,50,0
35,5,237873,9,4,7,2,0,0,0,40,0
44,2,367749,13,4,9,4,0,0,0,45,0
26,2,206600,13,4,2,4,1,0,0,40,0
48,0,247043,9,0,0,4,1,0,0,40,0
40,2,187702,13,4,12,4,1,0,0,40,0
62,2,41718,6,2,11,4,1,0,0,35,0
37,2,151835,15,2,11,4,1,0,0,45,1
18,2,118938,7,4,11,4,1,0,0,18,0
48,2,224870,9,0,6,3,0,0,0,38,0
45,2,178341,14,2,9,4,1,0,0,50,0
35,2,61343,10,2,11,4,1,0,0,45,0
35,2,36989,9,0,2,4,1,0,0,40,0
34,4,226296,9,2,9,4,1,0,0,51,0
29,2,186624,9,2,7,4,0,0,0,40,0
19,2,172582,10,4,11,4,1,0,0,30,0
53,5,227392,10,2,10,4,1,0,0,60,0
49,2,187563,10,0,7,4,1,0,0,40,0
71,2,137499,9,6,11,4,0,0,0,16,0
38,2,239397,4,2,2,4,1,0,0,36,0
39,1,327164,14,2,3,4,1,0,0,45,0
23,2,140798,13,4,0,4,0,0,0,40,0
29,3,187450,13,2,11,4,1,0,0,50,1
52,2,194580,3,0,4,4,1,0,0,40,0
41,2,372682,10,2,0,4,0,0,0,40,1
20,2,235442,10,4,7,4,1,0,0,35,0
30,2,128065,10,2,12,4,1,0,0,45,0
56,2,91545,6,0,0,2,0,0,0,36,0
26,2,154604,9,0,11,4,0,0,0,40,0
36,0,192150,9,0,0,4,0,0,0,40,0
26,1,216522,13,4,9,2,0,0,0,42,0
58,2,156040,12,2,6,2,1,0,1848,40,1
24,2,206861,13,4,0,4,1,0,0,40,0
41,2,97632,10,0,11,1,0,0,0,32,0
27,2,189530,10,4,11,4,1,0,0,35,0
28,5,381789,10,5,3,4,1,0,2339,40,0
57,3,368797,9,2,3,4,1,0,0,40,0
21,5,41183,10,4,9,4,0,0,0,20,0
50,2,191062,9,2,5,4,1,0,0,40,0
27,2,132963,9,2,5,2,1,0,0,40,0
58,2,153551,13,4,9,4,0,0,0,60,0
27,4,66473,13,2,3,4,1,0,0,50,0
36,2,240323,9,5,11,2,0,0,0,17,0
68,1,242095,13,2,3,4,1,20051,0,40,1
33,3,128016,9,6,11,4,0,0,0,40,0
19,2,29526,10,4,7,4,0,0,0,18,0
26,2,342953,9,5,0,2,0,0,0,40,0
37,2,215476,9,4,5,2,0,0,0,30,0
53,2,231919,9,2,6,4,1,0,0,45,0
32,2,52537,10,4,12,2,1,0,0,38,0
18,2,27920,7,4,3,4,0,0,0,25,0
53,2,153052,9,2,2,4,1,0,0,40,1
40,4,199303,13,2,9,4,1,0,0,40,0
50,2,233369,10,0,9,4,0,0,0,40,0
43,2,345789,13,2,9,4,0,15024,0,50,1
60,2,238913,13,2,11,4,1,0,0,46,1
28,4,195607,9,2,11,4,0,0,0,40,0
34,2,245173,9,0,11,4,1,0,1669,45,0
37,2,138441,9,0,13,4,1,0,0,40,0
25,2,67467,9,2,12,4,1,0,0,40,0
46,2,102569,14,2,3,4,1,15024,0,65,1
21,2,213341,7,3,5,4,1,0,1762,40,0
26,2,37202,13,4,9,4,0,0,0,45,0
47,2,140219,9,4,0,4,0,0,0,40,0
18,2,298860,8,4,5,4,1,0,0,20,0
22,2,51362,13,4,11,4,0,0,0,16,0
36,2,199947,10,0,6,4,0,0,0,30,0
59,4,32552,9,2,13,4,1,0,0,48,0
33,2,183845,9,2,7,4,0,0,0,38,0
33,2,181091,6,0,2,4,1,0,0,35,0
53,3,135643,13,2,0,1,0,0,0,50,0
44,5,96249,10,2,3,4,1,3411,0,40,0
55,2,181220,9,2,3,4,1,0,0,50,0
56,2,133025,9,2,13,4,1,0,0,50,0
54,4,124865,10,0,11,4,0,0,0,35,0
51,2,45599,9,0,9,4,1,0,0,40,0
31,2,194293,10,4,0,4,0,2463,0,38,0
43,2,102180,14,2,3,4,1,0,0,50,1
44,2,121130,9,0,7,4,0,0,0,40,0
22,2,138768,10,4,3,4,1,0,0,50,0
43,5,98989,9,2,7,0,1,0,0,40,0
26,5,126327,12,4,0,2,0,0,0,40,0
30,2,113364,13,4,11,4,1,0,0,18,0
30,2,326199,5,2,2,4,1,2580,0,40,0
46,2,376789,9,4,7,4,1,0,0,15,0
27,2,137063,13,2,11,4,1,0,0,50,0
26,2,279145,9,2,2,4,1,0,0,50,0
36,2,178815,13,4,3,4,1,8614,0,40,1
25,4,245369,9,5,2,4,1,0,0,35,0
30,0,49593,15,4,9,2,0,0,0,40,0
46,5,238648,9,2,7,2,1,7298,0,40,1
47,2,166181,10,2,0,2,0,0,0,48,1
66,3,249043,13,2,11,4,1,5556,0,26,1
43,2,156403,6,2,5,4,1,0,0,40,0
36,0,186934,13,2,0,4,1,0,1848,55,1
44,1,387770,10,6,0,4,0,0,0,15,0
42,2,115511,16,2,9,4,1,0,0,50,0
39,2,201410,13,2,13,4,1,0,1977,45,1
36,2,220585,12,2,3,4,1,0,0,50,1
60,4,282066,13,2,3,4,1,0,1977,45,1
37,2,280966,10,2,6,4,1,0,0,50,1
26,2,291586,13,4,13,4,1,0,0,20,0
24,2,142227,13,4,0,4,0,0,0,30,0
45,1,148254,14,0,9,4,0,0,0,35,0
54,2,170562,10,2,3,4,1,0,0,48,1
22,2,222490,10,4,11,4,0,0,0,30,0
63,1,57674,14,2,9,4,1,0,0,48,0
22,2,233624,9,2,2,4,1,0,0,43,0
27,2,42734,10,4,7,4,1,0,0,25,0
33,2,233107,5,2,2,4,1,0,0,33,0
64,2,143110,13,6,9,4,0,0,0,30,0
50,2,195844,12,2,3,4,1,0,0,50,1
44,4,115896,11,6,9,4,0,0,0,40,0
31,2,303851,9,2,13,4,1,0,0,50,0
44,2,172475,9,0,0,1,0,0,0,40,0
53,4,30008,6,2,4,4,1,0,0,35,0
33,1,147921,9,6,7,4,0,0,0,40,0
34,0,172716,8,2,1,4,1,0,0,40,0
27,2,155057,9,4,13,4,1,0,0,70,0
80,4,132728,9,4,3,4,1,0,0,20,0
31,2,195136,12,0,7,4,0,0,0,32,0
40,2,377322,9,2,2,2,1,0,0,40,1
53,1,293941,13,2,9,4,1,0,0,40,0
58,2,182123,9,2,6,4,1,0,0,44,0
38,2,32528,10,2,3,4,1,0,0,40,1
33,2,140206,15,2,9,4,1,0,0,40,1
48,1,378221,13,2,3,4,1,0,0,60,1
23,2,211601,10,2,3,2,0,0,0,40,0
31,4,119411,9,4,2,4,1,0,0,50,0
52,4,240013,14,2,11,4,1,0,0,70,0
24,2,95552,9,4,12,4,1,0,0,40,0
45,4,183710,5,2,4,4,1,0,0,40,0
36,2,189382,9,2,0,4,0,0,0,40,1
52,2,380633,3,6,7,4,0,0,0,40,0
54,2,53407,9,2,2,4,1,0,0,40,0
39,2,150480,15,2,9,4,1,0,0,55,1
40,2,175674,13,2,11,4,1,0,0,50,1
28,2,375313,9,4,12,1,1,0,0,50,0
23,2,212888,10,4,0,4,0,0,0,40,0
36,3,487085,4,4,2,2,1,0,0,40,0
22,2,174461,10,4,0,4,0,0,0,15,0
55,1,133201,14,2,3,4,1,0,0,50,0
71,2,77253,9,4,5,4,1,0,0,17,0
47,2,141511,16,2,9,4,1,0,0,60,1
17,3,181608,6,4,11,4,1,0,0,12,0
31,2,127610,13,2,3,4,0,0,0,50,1
32,2,154571,10,4,7,1,1,0,0,40,0
46,2,33842,10,2,13,4,1,3103,0,40,1
27,2,150080,13,4,3,4,0,0,0,40,0
39,0,30916,10,2,3,4,1,0,1902,50,1
40,2,151294,9,0,5,4,0,0,0,48,0
30,2,48829,9,4,11,4,0,0,1602,30,0
17,2,193769,5,4,7,4,1,0,0,20,0
33,2,277455,14,4,9,4,1,0,0,40,0
72,2,225780,16,4,9,4,1,0,0,30,0
34,0,436341,10,1,0,4,0,0,0,40,1
65,2,255386,9,4,2,1,1,0,0,40,0
36,2,174938,13,2,9,4,1,0,1887,50,1
32,2,174789,9,4,6,4,1,0,0,40,0
26,2,245628,10,4,0,4,1,0,0,40,0
22,2,228752,9,4,5,4,1,0,0,40,0
47,2,354148,15,2,9,4,1,99999,0,48,1
31,2,192900,10,4,7,4,1,0,0,40,0
28,4,190391,13,4,11,4,1,0,0,50,0
38,2,353263,14,4,0,4,0,0,0,50,1
34,2,113198,12,2,0,4,1,0,0,28,0
44,2,207578,13,2,9,4,1,0,0,35,1
27,2,93206,10,4,5,1,1,0,0,40,0
50,1,163998,13,2,10,4,1,0,0,44,1
47,2,111961,9,2,7,2,0,0,0,30,0
20,2,219122,10,4,7,4,1,0,0,40,0
24,2,111445,9,4,11,4,1,0,0,38,0
29,0,309778,10,2,12,4,1,0,0,40,1
37,1,223020,11,4,7,2,0,0,0,32,0
42,2,303155,12,0,0,4,1,0,0,40,0
68,2,159191,10,4,0,4,0,0,0,40,0
22,1,244408,10,4,0,1,0,0,0,40,0
72,4,473748,9,2,11,4,1,0,0,30,0
45,0,71823,10,2,0,2,1,0,0,20,0
30,1,83066,9,2,7,2,1,0,0,40,0
33,2,150154,9,2,2,4,1,0,0,40,0
43,2,190786,9,2,7,4,1,0,0,40,1
56,2,178033,10,6,3,4,1,4416,0,60,0
25,4,159909,11,2,4,4,1,0,0,40,0
41,2,190885,9,0,8,4,0,0,0,40,0
25,2,243786,13,4,7,4,0,0,0,37,0
31,5,124020,12,2,12,4,1,0,0,40,1
36,2,159016,9,2,6,4,1,0,0,38,0
37,2,183800,13,2,3,4,1,0,0,40,1
58,4,193434,9,2,2,4,1,0,0,20,0
26,2,245029,13,4,0,2,0,0,0,40,0
55,2,98746,10,2,12,4,1,0,0,50,1
46,0,140664,10,2,3,4,1,0,0,48,1
44,2,344920,13,4,0,4,0,0,1617,20,0
44,2,169980,7,2,7,2,1,0,0,60,0
28,5,155397,13,4,3,4,1,0,0,55,0
42,2,245317,6,2,13,4,1,0,0,50,0
41,2,74182,9,0,2,4,1,0,0,40,0
39,2,280570,13,2,3,4,1,0,0,45,0
64,4,30664,11,2,4,4,1,0,0,30,0
20,2,109952,10,4,5,4,1,0,0,25,0
45,1,192793,10,2,10,4,1,0,0,40,1
31,2,243442,9,2,0,4,1,0,0,50,0
36,0,106297,14,2,3,4,1,0,0,40,1
32,2,328060,5,5,7,3,0,0,0,40,0
33,4,48702,11,2,4,4,1,0,0,65,0
51,4,111283,9,0,3,4,0,99999,0,35,1
36,2,484024,9,0,6,4,1,0,0,40,0
40,2,208470,9,4,2,4,1,0,0,40,0
44,2,172032,11,2,0,4,1,7298,0,51,1
40,2,29927,9,0,0,4,0,0,0,45,0
46,2,98012,11,0,0,4,0,0,0,40,0
31,4,108468,15,2,9,4,1,0,0,60,1
30,2,207301,9,4,11,4,0,0,1980,40,0
26,2,168403,9,2,5,4,1,0,0,40,0
25,2,66935,13,4,7,4,1,0,0,40,0
35,4,42044,12,2,2,4,1,0,0,40,0
29,2,184806,15,4,9,4,1,0,0,50,0
39,2,1455435,12,5,2,4,1,0,0,40,0
44,4,445382,10,0,7,4,1,0,0,40,0
37,2,278576,9,2,6,4,1,0,0,60,1
79,4,84979,11,2,11,4,1,0,0,20,1
36,2,659504,13,2,3,2,1,0,0,45,1
44,2,136986,10,2,2,4,1,0,0,60,1
23,2,278107,9,2,6,4,1,0,1573,30,0
27,2,96219,13,4,0,4,0,0,0,45,0
46,4,131091,13,2,11,4,1,0,1902,40,1
58,2,205410,9,2,2,4,1,0,0,40,0
36,2,416745,12,0,3,4,1,0,0,48,0
36,2,180667,9,2,2,4,1,0,1887,60,1
21,2,72119,10,4,0,4,1,0,0,45,0
41,5,108945,9,4,13,4,0,14344,0,40,1
49,0,195949,9,2,6,4,1,0,0,40,0
34,2,101345,13,2,11,4,0,0,0,40,1
29,2,439263,9,2,10,4,1,0,0,35,0
63,2,213095,13,2,3,4,1,0,0,50,1
29,0,59932,13,4,9,4,0,0,0,40,0
65,2,172815,10,2,4,4,1,0,0,40,0
26,2,40915,13,4,7,4,0,0,0,25,0
42,2,139012,16,2,9,1,1,0,0,40,1
44,2,121781,10,0,0,1,0,0,0,37,0
41,4,147110,9,2,6,4,1,0,0,25,0
22,1,237811,12,4,0,2,0,0,0,35,0
18,2,111476,7,4,5,4,1,0,0,40,0
33,1,289716,6,2,13,4,1,0,0,40,0
46,1,141944,13,2,9,4,1,0,0,38,1
49,2,323773,7,2,8,4,0,0,0,40,0
41,5,176663,9,2,0,4,0,0,0,40,0
52,2,155233,10,0,0,4,0,0,0,40,0
40,2,143327,10,5,5,4,1,0,0,40,0
53,0,177212,10,4,9,4,0,0,0,40,0
45,4,123088,9,2,2,4,1,0,0,50,0
30,1,47085,6,2,2,4,1,0,0,40,0
56,2,102106,9,2,5,4,1,0,0,40,0
24,2,235894,9,2,2,4,1,0,0,40,0
71,4,172046,4,2,4,4,1,0,0,50,0
20,4,197207,9,0,11,4,0,0,0,30,0
26,2,152452,13,2,12,4,1,0,0,50,0
34,2,172928,9,2,11,4,1,0,0,65,0
49,2,116338,9,5,9,4,0,0,653,60,0
48,2,276664,16,2,9,4,1,0,1902,50,1
22,2,59924,9,4,7,4,0,0,0,40,0
30,2,194141,10,0,6,4,1,0,1617,40,0
51,2,95128,9,0,2,4,1,0,0,40,0
46,2,292504,10,3,11,4,0,0,0,40,0
32,3,45796,9,2,3,4,1,0,0,45,0
42,2,119359,15,2,11,0,0,15024,0,40,1
52,5,104280,10,2,12,4,1,0,0,50,0
57,2,172291,9,0,0,2,0,0,0,40,0
35,2,180988,10,0,0,4,0,0,0,39,0
52,2,110748,14,2,9,4,1,0,0,50,1
36,2,22494,10,0,3,4,0,0,0,40,0
33,2,267859,10,2,3,4,1,0,0,40,1
67,1,256821,9,0,10,2,1,0,0,20,0
31,4,117346,10,2,11,4,1,0,0,48,0
31,2,62374,9,2,9,4,1,0,0,50,0
28,2,314659,10,4,6,4,1,0,0,42,0
36,2,93225,9,0,2,4,1,0,0,40,0
58,4,165315,9,2,11,4,1,0,0,35,1
56,2,124771,9,2,6,4,1,0,0,40,0
35,2,27408,10,4,11,4,1,0,0,40,0
37,2,198841,11,2,2,4,1,0,0,40,1
44,2,271792,13,3,3,4,0,0,0,40,0
26,2,64289,9,4,4,4,1,0,0,40,0
51,2,183390,9,2,13,4,1,0,0,40,0
31,2,240771,10,2,2,4,1,4386,0,50,1
30,2,234919,10,4,11,4,0,0,0,40,0
20,2,88231,10,4,0,4,0,0,0,40,0
21,2,154422,10,4,0,1,0,0,0,40,0
37,2,119098,13,2,9,4,1,0,0,50,1
53,5,151580,11,2,9,4,1,4386,0,40,1
54,2,118793,9,2,0,4,1,0,0,45,0
30,2,271710,13,2,11,4,1,7298,0,50,1
43,5,308498,9,3,3,4,0,0,0,40,0
48,2,172695,11,0,7,4,0,0,0,40,0
42,4,29962,13,2,11,4,1,0,0,48,0
62,2,200332,9,2,6,4,1,0,0,40,0
31,2,291702,9,2,2,4,1,0,0,40,0
22,2,67234,9,4,11,4,1,0,0,60,0
45,2,168038,13,2,3,4,1,0,0,32,0
34,2,137814,10,5,11,4,1,0,0,45,0
64,2,126233,9,2,3,4,1,0,0,20,0
42,4,79036,13,2,4,4,1,0,0,65,0
60,4,327474,9,2,11,4,1,0,0,70,0
44,2,145160,9,4,2,4,1,0,0,58,0
45,2,129387,12,0,12,4,0,0,0,40,0
53,4,33304,15,2,9,4,1,0,0,38,1
37,2,359001,11,2,13,4,1,15024,0,50,1
23,2,133515,9,4,7,4,0,0,0,35,0
28,2,168901,13,2,9,1,1,0,0,40,0
55,2,750972,4,2,2,4,1,0,0,41,0
58,2,142924,14,4,0,4,0,0,0,24,1
74,3,228075,10,2,3,4,1,20051,0,25,1
27,2,91189,9,4,0,4,1,0,0,40,0
37,2,290609,9,0,0,2,0,0,0,40,0
44,4,216921,6,2,7,4,1,0,0,70,0
23,2,120046,12,4,0,4,1,0,0,40,0
41,2,324629,13,2,3,4,1,0,0,40,0
45,2,81132,10,2,12,1,1,0,0,55,1
29,2,160279,9,0,6,4,1,0,0,40,0
33,2,229732,13,4,11,4,1,0,0,45,1
61,1,144723,14,2,3,4,1,7298,0,60,1
29,2,148431,12,2,11,3,0,7688,0,45,1
22,2,160398,10,4,11,4,1,0,0,38,0
28,2,129460,5,4,2,4,1,0,0,40,0
30,2,252752,13,2,9,4,0,0,0,40,0
20,2,58222,10,4,5,4,1,0,0,20,0
45,2,114459,9,2,2,4,1,0,0,50,1
42,2,223934,12,0,3,4,0,0,0,40,0
34,2,84119,9,4,2,4,1,0,0,40,0
31,2,159123,13,2,9,4,1,0,0,60,1
23,2,195532,13,4,3,4,0,0,0,40,0
50,2,191299,9,2,2,4,1,0,0,50,0
40,2,198316,6,2,3,4,1,0,0,40,1
57,2,162301,9,0,0,4,0,0,0,45,0
35,2,143152,10,2,0,4,0,3908,0,27,0
24,2,92609,13,4,3,4,1,0,0,45,0
27,2,247819,10,4,0,4,0,0,0,15,0
27,1,229223,10,4,10,4,0,0,0,40,1
45,3,142719,9,2,11,4,1,0,0,40,0
80,2,86111,16,2,9,4,1,0,0,30,0
23,5,35633,10,4,7,4,1,0,0,50,0
46,2,164749,10,2,3,4,1,0,0,40,1
38,2,607848,13,2,11,4,1,0,0,40,1
50,2,173630,9,0,11,4,1,0,0,60,0
90,2,311184,13,2,11,4,1,0,0,20,0
55,2,49737,10,2,11,4,1,0,0,50,0
72,2,183616,9,2,3,4,0,0,0,50,0
65,2,129426,10,6,0,4,0,0,0,40,0
37,2,454915,6,0,2,4,1,0,0,40,0
39,5,55568,9,2,0,4,0,0,0,40,0
38,2,29874,11,2,2,4,1,0,0,40,0
46,2,393715,10,2,3,4,1,15024,0,50,1
50,2,143953,9,2,11,4,1,0,0,65,1
54,2,90363,12,2,3,4,1,0,0,40,1
40,2,53727,14,4,11,4,1,0,0,50,1
30,2,130021,4,2,2,4,1,2829,0,40,0
50,2,173630,9,2,4,4,1,0,0,35,0
28,2,410351,10,4,2,4,1,0,0,30,0
34,2,399386,11,2,2,4,1,0,0,53,0
55,2,157932,9,0,5,4,1,0,0,40,0
20,2,133061,9,4,5,4,1,0,0,40,0
21,2,107895,10,4,0,4,1,0,0,35,0
39,2,63021,10,0,7,4,0,0,0,20,0
43,2,186144,9,2,2,4,1,0,0,40,1
33,1,27959,9,4,7,0,1,0,0,40,0
26,2,179569,10,4,0,4,0,0,0,40,0
45,5,101299,16,2,9,4,1,0,0,40,1
31,5,113129,10,4,7,4,0,0,0,65,0
32,2,316470,3,2,2,4,1,0,0,60,0
60,4,89884,9,2,11,4,1,0,0,50,0
41,2,32121,9,2,6,4,1,0,0,40,1
